id,name,lat,lon
116595039825040,,39.82646565,116.5917244
116605039830040,,39.83146313,116.6017185
116610039835040,,39.83646015,116.6067131
116610039895040,,39.89645692,116.6067059
116615039825040,,39.82645717,116.6117083
116615039835040,,39.83645651,116.611707
116615039895040,,39.89645328,116.6116998
116615039915040,,39.9164524,116.6116974
116615040010040,,40.01144849,116.6116858
116615040020040,,40.02144803,116.6116846
116615040025040,,40.02644779,116.611684
116620039865040,,39.86645018,116.6166961
116620039875040,,39.87644967,116.6166949
116620039890040,,39.89144894,116.6166931
116620039895040,,39.89644871,116.6166925
116620039910040,,39.91144804,116.6166906
116620039915040,,39.91644783,116.61669
116620039920040,,39.92144762,116.6166894
116620039925040,,39.92644741,116.6166888
116620039930040,,39.93144721,116.6166882
116620040015040,,40.01644369,116.6166779
116625039825040,,39.82644715,116.6216925
116625039870040,,39.87144448,116.621687
116625039875040,,39.87644422,116.6216864
116625039880040,,39.88144397,116.6216858
116625039885040,,39.88644373,116.6216852
116625039890040,,39.89144349,116.6216846
116625039910040,,39.9114426,116.6216821
116625039920040,,39.92144217,116.6216809
116625039925040,,39.92644197,116.6216803
116625040020040,,40.02143801,116.6216687
116630039750040,,39.75144744,116.626692
116630039875040,,39.87643797,116.6266768
116630039880040,,39.88143772,116.6266762
116630039895040,,39.89643701,116.6266744
116630039910040,,39.91143635,116.6266726
116630039915040,,39.91643614,116.626672
116630039925040,,39.92643572,116.6266707
116630039940040,,39.94143511,116.6266689
116630039950040,,39.95143471,116.6266677
116630039980040,,39.98143351,116.626664
116630039985040,,39.98643331,116.6266634
116630040020040,,40.02143176,116.6266591
116635039820040,,39.82143427,116.631673
116635039830040,,39.83143359,116.6316717
116635039840040,,39.84143295,116.6316705
116635039850040,,39.85143235,116.6316693
116635039865040,,39.86643152,116.6316675
116635039870040,,39.87143125,116.6316669
116635039875040,,39.876431,116.6316663
116635039900040,,39.90142981,116.6316632
116635039910040,,39.91142937,116.631662
116635039915040,,39.91642916,116.6316614
116635039920040,,39.92142895,116.6316608
116635039925040,,39.92642874,116.6316602
116635039945040,,39.94642794,116.6316577
116640039825040,,39.8264263,116.6366609
116640039830040,,39.83142597,116.6366603
116640039835040,,39.83642564,116.6366597
116640039840040,,39.84142533,116.6366591
116640039865040,,39.86642389,116.6366561
116640039900040,,39.90142219,116.6366518
116640039910040,,39.91142175,116.6366506
116640039915040,,39.91642154,116.63665
116640039920040,,39.92142133,116.6366494
116640039925040,,39.92642112,116.6366487
116640039930040,,39.93142092,116.6366481
116640039935040,,39.93642071,116.6366475
116640039945040,,39.94642031,116.6366463
116640040020040,,40.02141716,116.6366371
116645039790040,,39.79142079,116.641653
116645039825040,,39.82641812,116.6416487
116645039835040,,39.83641746,116.6416475
116645039870040,,39.87141545,116.6416433
116645039875040,,39.87641519,116.6416426
116645039880040,,39.88141494,116.641642
116645039915040,,39.91641335,116.6416378
116645039925040,,39.92641294,116.6416365
116645039930040,,39.93141273,116.6416359
116645039935040,,39.93641253,116.6416353
116645039940040,,39.94141233,116.6416347
116645039950040,,39.95141193,116.6416335
116645039970040,,39.97141113,116.641631
116645039975040,,39.97641093,116.6416304
116645040025040,,40.02640873,116.6416243
116650039745040,,39.74641655,116.6466457
116650039795040,,39.79641172,116.6466396
116650039830040,,39.83140913,116.6466353
116650039835040,,39.8364088,116.6466347
116650039855040,,39.8564076,116.6466322
116650039870040,,39.87140679,116.6466304
116650039885040,,39.88640604,116.6466286
116650039895040,,39.89640557,116.6466274
116650039900040,,39.90140535,116.6466267
116650039910040,,39.91140491,116.6466255
116650039915040,,39.9164047,116.6466249
116650039925040,,39.92640428,116.6466237
116650039930040,,39.93140408,116.6466231
116650039935040,,39.93640387,116.6466225
116650039945040,,39.94640347,116.6466212
116650039950040,,39.95140327,116.6466206
116650039980040,,39.98140207,116.6466169
116655039825040,,39.82640043,116.6516225
116655039860040,,39.86139829,116.6516183
116655039865040,,39.86639802,116.6516177
116655039900040,,39.90139631,116.6516134
116655039905040,,39.90639609,116.6516128
116655039920040,,39.92139545,116.6516109
116655039930040,,39.93139504,116.6516097
116655039935040,,39.93639484,116.6516091
116655039940040,,39.94139464,116.6516085
116655039945040,,39.94639444,116.6516078
116655039950040,,39.95139424,116.6516072
116655039955040,,39.95639404,116.6516066
116655039960040,,39.96139384,116.651606
116660039805040,,39.80639257,116.6566112
116660039810040,,39.81139219,116.6566106
116660039835040,,39.83639046,116.6566076
116660039845040,,39.84638984,116.6566063
116660039855040,,39.85638925,116.6566051
116660039865040,,39.8663887,116.6566039
116660039870040,,39.87138844,116.6566033
116660039875040,,39.87638818,116.6566027
116660039895040,,39.89638722,116.6566002
116660039910040,,39.91138656,116.6565984
116660039915040,,39.91638635,116.6565977
116660039920040,,39.92138614,116.6565971
116660039925040,,39.92638593,116.6565965
116660039930040,,39.93138573,116.6565959
116660039935040,,39.93638552,116.6565953
116660039950040,,39.95138492,116.6565934
116660039955040,,39.95638472,116.6565928
116660039960040,,39.96138453,116.6565922
116660039965040,,39.96638433,116.6565916
116660040010040,,40.01138243,116.656586
116665039830040,,39.83138128,116.6615941
116665039840040,,39.84138064,116.6615929
116665039845040,,39.84638033,116.6615923
116665039855040,,39.85637975,116.6615911
116665039860040,,39.86137947,116.6615905
116665039865040,,39.8663792,116.6615898
116665039870040,,39.87137894,116.6615892
116665039875040,,39.87637868,116.6615886
116665039890040,,39.89137795,116.6615868
116665039895040,,39.89637772,116.6615862
116665039900040,,39.9013775,116.6615855
116665039910040,,39.91137706,116.6615843
116665039915040,,39.91637685,116.6615837
116665039920040,,39.92137664,116.6615831
116665039925040,,39.92637643,116.6615825
116665039935040,,39.93637602,116.6615812
116665039945040,,39.94637562,116.66158
116665039950040,,39.95137542,116.6615794
116665039960040,,39.96137503,116.6615781
116670039785040,,39.78637513,116.6665855
116670039810040,,39.8113731,116.6665824
116670039855040,,39.85637016,116.6665769
116670039870040,,39.87136935,116.666575
116670039905040,,39.90636769,116.6665707
116670039910040,,39.91136747,116.6665701
116670039915040,,39.91636726,116.6665695
116670039925040,,39.92636684,116.6665683
116670039935040,,39.93636643,116.666567
116670039950040,,39.95136584,116.6665652
116670039960040,,39.96136544,116.6665639
116670039965040,,39.96636524,116.6665633
116670039970040,,39.97136504,116.6665627
116670039990040,,39.99136422,116.6665602
116670040005040,,40.00636357,116.6665584
116675039865040,,39.86636004,116.6715614
116675039870040,,39.87135978,116.6715608
116675039885040,,39.88635903,116.671559
116675039890040,,39.89135879,116.6715583
116675039900040,,39.90135834,116.6715571
116675039905040,,39.90635811,116.6715565
116675039910040,,39.9113579,116.6715559
116675039915040,,39.91635768,116.6715553
116675039925040,,39.92635727,116.671554
116675039930040,,39.93135706,116.6715534
116675039940040,,39.94135666,116.6715522
116675039945040,,39.94635646,116.6715516
116675039955040,,39.95635606,116.6715503
116675039960040,,39.96135586,116.6715497
116675039965040,,39.96635566,116.6715491
116675039985040,,39.98635485,116.6715466
116675039990040,,39.99135464,116.671546
116675039995040,,39.99635443,116.6715454
116675040010040,,40.01135377,116.6715435
116680039860040,,39.86135085,116.6765479
116680039865040,,39.86635058,116.6765473
116680039880040,,39.88134981,116.6765455
116680039900040,,39.90134887,116.676543
116680039910040,,39.91134843,116.6765418
116680039915040,,39.91634822,116.6765411
116680039920040,,39.92134801,116.6765405
116680039930040,,39.9313476,116.6765393
116680039935040,,39.93634739,116.6765387
116680039940040,,39.94134719,116.6765381
116680039945040,,39.94634699,116.6765374
116680039970040,,39.971346,116.6765343
116680040005040,,40.00634453,116.67653
116685039755040,,39.75634973,116.681547
116685039820040,,39.82134407,116.681539
116685039840040,,39.84134275,116.6815365
116685039860040,,39.86134159,116.6815341
116685039870040,,39.87134105,116.6815328
116685039885040,,39.8863403,116.681531
116685039890040,,39.89134007,116.6815304
116685039900040,,39.90133961,116.6815291
116685039905040,,39.90633939,116.6815285
116685039915040,,39.91633896,116.6815273
116685039925040,,39.92633854,116.681526
116685039930040,,39.93133834,116.6815254
116685039935040,,39.93633813,116.6815248
116685039945040,,39.94633773,116.6815235
116685039965040,,39.96633694,116.6815211
116685039970040,,39.97133674,116.6815204
116685039980040,,39.98133633,116.6815192
116685039985040,,39.98633613,116.6815186
116685039990040,,39.99133592,116.681518
116685040010040,,40.01133504,116.6815155
116690039760040,,39.76134025,116.6865329
116690039785040,,39.78633787,116.6865298
116690039810040,,39.81133584,116.6865267
116690039825040,,39.82633477,116.6865249
116690039855040,,39.8563329,116.6865212
116690039865040,,39.86633235,116.6865199
116690039875040,,39.87633184,116.6865187
116690039880040,,39.88133159,116.6865181
116690039900040,,39.90133065,116.6865156
116690039905040,,39.90633043,116.686515
116690039910040,,39.91133021,116.6865144
116690039920040,,39.92132979,116.6865131
116690039925040,,39.92632958,116.6865125
116690039945040,,39.94632877,116.68651
116690039955040,,39.95632837,116.6865088
116690039965040,,39.96632798,116.6865075
116690039975040,,39.97632757,116.6865063
116690039980040,,39.98132737,116.6865057
116690039985040,,39.98632716,116.686505
116690040000040,,40.00132653,116.6865032
116695039810040,,39.81132727,116.6915137
116695039855040,,39.85632433,116.6915081
116695039860040,,39.86132405,116.6915075
116695039880040,,39.88132301,116.691505
116695039885040,,39.88632277,116.6915044
116695039890040,,39.89132253,116.6915038
116695039900040,,39.90132208,116.6915025
116695039905040,,39.90632185,116.6915019
116695039915040,,39.91632142,116.6915007
116695039925040,,39.92632101,116.6914994
116695039930040,,39.9313208,116.6914988
116695039935040,,39.9363206,116.6914982
116695039940040,,39.9413204,116.6914976
116695039960040,,39.9613196,116.6914951
116695039970040,,39.9713192,116.6914938
116695039985040,,39.98631859,116.691492
116695039995040,,39.99631817,116.6914907
116695040015040,,40.01631728,116.6914882
116700039725040,,39.72632756,116.6965118
116700039805040,,39.80631955,116.6965019
116700039825040,,39.82631809,116.6964994
116700039840040,,39.84131712,116.6964975
116700039850040,,39.85131652,116.6964963
116700039855040,,39.85631623,116.6964957
116700039860040,,39.86131595,116.696495
116700039875040,,39.87631516,116.6964932
116700039880040,,39.88131491,116.6964925
116700039885040,,39.88631467,116.6964919
116700039895040,,39.8963142,116.6964907
116700039900040,,39.90131398,116.6964901
116700039905040,,39.90631375,116.6964894
116700039910040,,39.91131354,116.6964888
116700039915040,,39.91631332,116.6964882
116700039930040,,39.9313127,116.6964863
116700039935040,,39.9363125,116.6964857
116700039940040,,39.9413123,116.6964851
116700039945040,,39.9463121,116.6964845
116700039950040,,39.9513119,116.6964838
116700039955040,,39.9563117,116.6964832
116700039985040,,39.98631049,116.6964795
116705039765040,,39.76631552,116.701495
116705039780040,,39.7813141,116.7014932
116705039785040,,39.78631365,116.7014926
116705039800040,,39.80131239,116.7014907
116705039845040,,39.84630927,116.7014851
116705039850040,,39.85130897,116.7014845
116705039860040,,39.8613084,116.7014832
116705039875040,,39.87630761,116.7014814
116705039880040,,39.88130737,116.7014808
116705039895040,,39.89630665,116.7014789
116705039910040,,39.91130599,116.701477
116705039930040,,39.93130515,116.7014745
116705039935040,,39.93630495,116.7014739
116705039940040,,39.94130475,116.7014733
116705039955040,,39.95630415,116.7014714
116705039975040,,39.97630335,116.7014689
116705040025040,,40.02630115,116.7014626
116710039835040,,39.83630297,116.7064754
116710039845040,,39.84630235,116.7064741
116710039855040,,39.85630176,116.7064729
116710039860040,,39.86130148,116.7064722
116710039870040,,39.87130095,116.706471
116710039875040,,39.87630069,116.7064704
116710039910040,,39.91129907,116.706466
116710039915040,,39.91629886,116.7064654
116710039935040,,39.93629803,116.7064629
116710039940040,,39.94129783,116.7064623
116710039955040,,39.95629723,116.7064604
116710039965040,,39.96629683,116.7064591
116710039985040,,39.98629602,116.7064566
116715039765040,,39.76630238,116.7114739
116715039770040,,39.77130189,116.7114733
116715039775040,,39.77630141,116.7114727
116715039790040,,39.79130008,116.7114708
116715039795040,,39.79629966,116.7114702
116715039835040,,39.83629674,116.7114652
116715039840040,,39.84129643,116.7114646
116715039930040,,39.93129201,116.7114534
116715039960040,,39.96129081,116.7114496
116715039965040,,39.96629061,116.711449
116715039970040,,39.97129041,116.7114484
116720039780040,,39.78129549,116.7164629
116720039805040,,39.80629339,116.7164598
116720039820040,,39.82129228,116.7164579
116720039830040,,39.8312916,116.7164567
116720039855040,,39.85629007,116.7164536
116720039940040,,39.94128614,116.7164429
116720039945040,,39.94628594,116.7164423
116720039955040,,39.95628554,116.716441
116725039860040,,39.86128513,116.7214448
116725039930040,,39.93128188,116.721436
116725039935040,,39.93628168,116.7214354
116725039945040,,39.94628128,116.7214341
116725039950040,,39.95128108,116.7214335
116725040005040,,40.00627881,116.7214266
116730039840040,,39.84128249,116.7264402
116730039890040,,39.89127981,116.7264339
116730039920040,,39.92127849,116.7264302
116730039925040,,39.92627828,116.7264295
116730039930040,,39.93127808,116.7264289
116730039940040,,39.94127767,116.7264277
116730039945040,,39.94627747,116.726427
116730039950040,,39.95127727,116.7264264
116730039955040,,39.95627707,116.7264258
116735039885040,,39.88627713,116.7314286
116735039905040,,39.90627621,116.7314261
116735039915040,,39.91627578,116.7314248
116735039925040,,39.92627537,116.7314236
116735039935040,,39.93627496,116.7314223
116735039940040,,39.94127476,116.7314217
116735039955040,,39.95627416,116.7314198
116740039835040,,39.8362779,116.7364301
116740039890040,,39.8912749,116.7364232
116740039895040,,39.89627467,116.7364225
116740039900040,,39.90127444,116.7364219
116740039905040,,39.90627422,116.7364213
116740039920040,,39.92127358,116.7364194
116740039925040,,39.92627337,116.7364188
116740039940040,,39.94127276,116.7364169
116740039950040,,39.95127236,116.7364156
116740039960040,,39.96127196,116.7364144
116740039970040,,39.97127156,116.7364131
116740040015040,,40.01626964,116.7364074
116745039895040,,39.89627361,116.7414189
116745039905040,,39.90627316,116.7414177
116745039925040,,39.92627231,116.7414152
116745039930040,,39.9312721,116.7414145
116745039935040,,39.9362719,116.7414139
116745039945040,,39.9462715,116.7414126
116745039950040,,39.9512713,116.741412
116745039955040,,39.9562711,116.7414114
116750039880040,,39.8812742,116.7464184
116750039900040,,39.90127327,116.7464159
116750039915040,,39.91627261,116.746414
116750039920040,,39.9212724,116.7464134
116750039995040,,39.99626936,116.7464039
116755039790040,,39.79128089,116.7514284
116755039845040,,39.84627694,116.7514216
116755039885040,,39.88627479,116.7514165
116755039890040,,39.89127456,116.7514159
116755039900040,,39.9012741,116.7514147
116755039920040,,39.92127324,116.7514121
116755039925040,,39.92627303,116.7514115
116755039930040,,39.93127282,116.7514109
116755039935040,,39.93627262,116.7514103
116755039940040,,39.94127242,116.7514096
116755039945040,,39.94627222,116.751409
116760039845040,,39.84627871,116.7564215
116760039920040,,39.92127501,116.7564121
116760040005040,,40.00627152,116.7564014
116765039855040,,39.85628081,116.7614214
116765039870040,,39.87128,116.7614195
116765039880040,,39.88127949,116.7614183
116765039890040,,39.89127901,116.761417
116765039945040,,39.94627668,116.7614101
116765039950040,,39.95127648,116.7614095
116765039990040,,39.99127486,116.7614044
116770039635040,,39.63631019,116.7664511
116770039880040,,39.88128307,116.7664205
116770039890040,,39.89128259,116.7664193
116775039850040,,39.85128911,116.7714277
116775039905040,,39.90628635,116.7714208
116775039910040,,39.91128613,116.7714201
116775039940040,,39.94128489,116.7714164
116780039800040,,39.80129778,116.7764383
116780039840040,,39.84129496,116.7764333
116780039870040,,39.87129325,116.7764295
116785039770040,,39.77130642,116.7814473
116785039855040,,39.85630006,116.7814367
116785039875040,,39.87629899,116.7814342
116790039840040,,39.84130765,116.7864448
116790039875040,,39.87630569,116.7864404
116795039875040,,39.87631301,116.7914474
116800039690040,,39.69133815,116.7964781
116800039775040,,39.77632783,116.7964676
116810039820040,,39.82134125,116.806479
116810039850040,,39.85133932,116.8064753
116810039865040,,39.86633848,116.8064734
116815039855040,,39.85634807,116.8114838
116825039805040,,39.80636998,116.8215088
116830039795040,,39.79638014,116.8265195
116830039800040,,39.80137973,116.8265189
116830039810040,,39.81137896,116.8265177
116830039865040,,39.86637546,116.8265109
116835039785040,,39.78639027,116.8315301
116840039775040,,39.77640026,116.8365404
116840039790040,,39.79139892,116.8365386
116840039795040,,39.7963985,116.836538
116845039790040,,39.79140773,116.8415473
116855039775040,,39.77642546,116.8515649
116855039800040,,39.80142329,116.8515618
116860039845040,,39.84642755,116.8565631
116865039735040,,39.73644385,116.8615826
116870039735040,,39.73644987,116.8665876
116895039750040,,39.75146497,116.8915933
116710040000040,,40.00129538,116.7064548
116650039940040,,39.94140367,116.6466218
116660039840040,,39.84139014,116.6566069
116660039945040,,39.94638512,116.6565941
116685039855040,,39.85634186,116.6815347
116685039940040,,39.94133793,116.6815242
116715039850040,,39.85129583,116.7114634
116715039865040,,39.86629499,116.7114615
116720039845040,,39.84629065,116.7164548
116720039860040,,39.86128979,116.7164529
116725039835040,,39.83628661,116.7214479
116725039845040,,39.84628599,116.7214466
116725039870040,,39.8712846,116.7214435
116725039875040,,39.87628434,116.7214429
116730039845040,,39.84628219,116.7264396
116730039850040,,39.85128189,116.7264389
116730039855040,,39.85628161,116.7264383
116735039895040,,39.89627666,116.7314273
116735039945040,,39.94627456,116.7314211
116735039950040,,39.95127436,116.7314204
116740039825040,,39.82627856,116.7364313
116740039830040,,39.83127822,116.7364307
116740039840040,,39.84127758,116.7364294
116740039845040,,39.84627728,116.7364288
116740039850040,,39.85127698,116.7364282
116745039840040,,39.84127652,116.7414258
116745039890040,,39.89127384,116.7414195
116750039830040,,39.83127705,116.7464247
116750039845040,,39.84627611,116.7464228
116760039885040,,39.88627656,116.7564165
116760039910040,,39.91127543,116.7564134
116760039935040,,39.93627439,116.7564102
116725039890040,,39.89128361,116.721441
116530039735040,,39.73638388,116.5266309
116530039740040,,39.74138329,116.5266303
116530039750040,,39.75138217,116.5266291
116535039735040,,39.73639639,116.5316464
116535039740040,,39.7413958,116.5316458
116535039745040,,39.74639523,116.5316452
116535039750040,,39.75139468,116.5316446
116535039755040,,39.75639415,116.531644
116535039760040,,39.76139363,116.5316434
116535039810040,,39.81138923,116.5316373
116540039760040,,39.76140541,116.5366579
116540039765040,,39.76640491,116.5366573
116540039770040,,39.77140442,116.5366567
116540039810040,,39.81140101,116.5366519
116545039725040,,39.72642039,116.5416756
116545039730040,,39.73141977,116.541675
116545039735040,,39.73641917,116.5416744
116545039740040,,39.74141858,116.5416738
116545039755040,,39.75641693,116.541672
116545039765040,,39.7664159,116.5416708
116550039735040,,39.73642929,116.5466867
116550039740040,,39.74142871,116.5466861
116550039745040,,39.74642814,116.5466855
116550039755040,,39.75642705,116.5466843
116550039765040,,39.76642603,116.5466831
116550039770040,,39.77142554,116.5466825
116550039775040,,39.77642506,116.5466819
116550039830040,,39.83142072,116.5466752
116555039725040,,39.72643971,116.551699
116555039730040,,39.73143909,116.5516984
116555039740040,,39.7414379,116.5516972
116555039750040,,39.75143678,116.5516959
116555039755040,,39.75643625,116.5516953
116555039760040,,39.76143573,116.5516947
116555039765040,,39.76643522,116.5516941
116555039810040,,39.81143132,116.5516887
116555039815040,,39.81643096,116.5516881
116555039820040,,39.8214306,116.5516875
116555039825040,,39.82643025,116.5516869
116555039830040,,39.83142992,116.5516863
116560039730040,,39.7314473,116.5567081
116560039745040,,39.74644555,116.5567063
116560039755040,,39.75644446,116.5567051
116560039760040,,39.76144394,116.5567045
116560039795040,,39.79644071,116.5567002
116560039800040,,39.80144031,116.5566996
116560039820040,,39.82143881,116.5566972
116560039825040,,39.82643847,116.5566966
116565039720040,,39.72145574,116.5617177
116565039745040,,39.74645273,116.5617146
116565039790040,,39.79144831,116.5617092
116565039795040,,39.7964479,116.5617086
116565039820040,,39.82144599,116.5617056
116570039715040,,39.71646251,116.5667252
116570039750040,,39.75145829,116.566721
116570039805040,,39.80645321,116.5667143
116570039810040,,39.81145283,116.5667137
116575039745040,,39.74646386,116.571727
116575039760040,,39.76146225,116.5717252
116575039795040,,39.79645903,116.571721
116575039810040,,39.81145785,116.5717192
116580039760040,,39.76146616,116.5767292
116580039765040,,39.76646565,116.5767286
116580039770040,,39.77146516,116.576728
116580039790040,,39.79146335,116.5767256
116580039795040,,39.79646293,116.576725
116580039810040,,39.81146175,116.5767232
116585039775040,,39.77646747,116.5817299
116585039800040,,39.8014653,116.5817269
116585039810040,,39.81146453,116.5817257
116590039765040,,39.76647008,116.5867321
116590039770040,,39.7714696,116.5867315
116590039775040,,39.77646912,116.5867309
116590039800040,,39.80146696,116.5867279
116590039805040,,39.80646657,116.5867273
116595039755040,,39.75647165,116.5917328
116595039760040,,39.76147113,116.5917322
116595039765040,,39.76647062,116.5917316
116600039790040,,39.79146777,116.5967267
116600039795040,,39.79646735,116.5967261
116600039800040,,39.80146694,116.5967255
116600039825040,,39.8264651,116.5967225
116600039830040,,39.83146476,116.5967218
116600039835040,,39.83646444,116.5967212
116600039840040,,39.84146412,116.5967206
116600039845040,,39.84646382,116.59672
116600039850040,,39.85146352,116.5967194
116605039820040,,39.82146382,116.6017197
116605039835040,,39.83646281,116.6017179
116605039840040,,39.8414625,116.6017173
116605039845040,,39.84646219,116.6017167
116605039850040,,39.85146189,116.6017161
116605040030040,,40.03145384,116.6016942
116610039800040,,39.80146266,116.6067173
116610039825040,,39.82646081,116.6067143
116610039830040,,39.83146048,116.6067137
116610039840040,,39.84145984,116.6067125
116610039845040,,39.84645953,116.6067119
116610039850040,,39.85145924,116.6067113
116610040020040,,40.02145167,116.6066907
116615039795040,,39.79645942,116.6117119
116615039800040,,39.80145902,116.6117113
116615039830040,,39.83145684,116.6117077
116615039840040,,39.8414562,116.6117064
116615039845040,,39.84645589,116.6117058
116615039850040,,39.8514556,116.6117052
116615039865040,,39.86645476,116.6117034
116615039885040,,39.88645375,116.611701
116620039750040,,39.75145913,116.61671
116620039755040,,39.75645859,116.6167094
116620039760040,,39.76145807,116.6167088
116620039790040,,39.79145527,116.6167052
116620039825040,,39.8264526,116.6167009
116620039830040,,39.83145226,116.6167003
116620039835040,,39.83645194,116.6166997
116620039840040,,39.84145162,116.6166991
116620039845040,,39.84645132,116.6166985
116620039850040,,39.85145102,116.6166979
116620039870040,,39.87144992,116.6166955
116620039880040,,39.88144942,116.6166943
116625039770040,,39.77145163,116.6216991
116625039775040,,39.77645116,116.6216985
116625039790040,,39.79144982,116.6216967
116625039830040,,39.83144682,116.6216918
116625039835040,,39.83644649,116.6216912
116625039840040,,39.84144618,116.6216906
116625039845040,,39.84644587,116.62169
116625039850040,,39.85144558,116.6216894
116625039865040,,39.86644474,116.6216876
116630039795040,,39.79644315,116.6266865
116630039815040,,39.81644161,116.6266841
116630039830040,,39.83144057,116.6266823
116630039850040,,39.85143933,116.6266799
116630039860040,,39.86143876,116.6266786
116630039930040,,39.93143551,116.6266701
116630040000040,,40.00143267,116.6266616
116635039745040,,39.74644101,116.631682
116635039755040,,39.75643993,116.6316808
116635039765040,,39.7664389,116.6316796
116635039780040,,39.78143748,116.6316778
116635039790040,,39.7914366,116.6316766
116635039815040,,39.81643463,116.6316736
116635039825040,,39.82643393,116.6316723
116635039835040,,39.83643327,116.6316711
